id_student,code_module,week,anomaly_score,combined_score,curriculum_compliance,at_risk
502900,FFF,4,0.010972551,0.5394439710052102,0.1082417493485262,0
502900,FFF,5,0.07878215,0.4730995344041196,0.2640222096743836,0
502900,FFF,6,0.0043804743,0.3603604334115302,0.4023195938304579,0
502900,FFF,12,0.028827444,0.3028577716851864,0.5144553433144037,0
502929,CCC,4,0.0049550384,0.41316507627655014,0.3146948984136773,1
502929,CCC,5,0.016762402,0.5429643125706666,0.1062344139650872,1
502929,CCC,6,0.012760598,0.30120269987631293,0.5065025661467935,1
502929,CCC,7,0.016596965,0.5349275563433169,0.1195187165775401,1
502929,CCC,10,0.0054390593,0.5083864797337373,0.1563152400835073,1
502929,CCC,14,0.008203405,0.47641902600750285,0.2114372268573698,1
502929,CCC,16,0.025228044,0.47203254737438427,0.2300977846527816,1
502929,EEE,3,0.037295442,0.42838372192656365,0.3108907591034081,0
502929,EEE,4,0.0262624,0.4944516422035956,0.1934221964647928,0
502929,EEE,5,0.012117766,0.36843559627367073,0.3940191837502351,0
502929,EEE,6,0.04928546,-0.07303119285050697,1.1545756282598387,0
502929,EEE,7,0.006720896,0.5430807124297706,0.0993460764587525,0
502929,EEE,11,0.10179162,-0.21642620904105053,1.4285714285714286,0
502929,EEE,15,0.014692439,0.4613191524704246,0.2409297052154195,0
502929,EEE,16,0.01688385,0.5441736709297592,0.1042997820040592,0
502993,FFF,3,0.029743109,0.5485025605327756,0.1056578050443081,0
502993,FFF,4,0.014581203,0.35959969918305645,0.4103879708010294,0
502993,FFF,6,0.006958374,0.4863224144261574,0.1941015584269753,0
502993,FFF,7,0.033966403,0.5377046626460716,0.1264698309158012,0
502993,FFF,11,0.011726236,0.34417441096663814,0.4341934723695063,0
502993,FFF,12,0.038620632,0.4376475299033012,0.2963345379452762,0
502993,FFF,15,0.007848632,0.526442248171759,0.1278286743403022,0
503015,EEE,5,0.007487547,0.486623004553512,0.1939533571562911,1
503023,DDD,3,0.02366278,0.5202514233477501,0.148689481671885,0
503023,DDD,5,0.016763683,0.5410214052359557,0.1094734473447344,0
503023,DDD,6,0.0075973314,0.49043972622011855,0.1876653439153439,0
503023,DDD,7,0.027432408,0.13671459044031264,0.7904306220095694,0
503023,DDD,12,0.028270422,0.3132099823493219,0.4968303110717971,0
503023,DDD,14,0.004642657,0.5094475418207691,0.1540158683015825,0
503023,DDD,15,0.014734657,0.4534828117307177,0.2540184184592381,0
503023,DDD,16,0.020884128,0.357184131366201,0.4186158668917289,0
503086,DDD,3,0.23305172,0.21298442594349953,0.8003937707652553,0
503086,DDD,4,0.027344028,0.07693895215485298,0.8899977656959858,0
503086,DDD,5,0.053710867,0.09371657028264498,0.8796129612961296,0
503086,DDD,6,0.011207866,0.30686409850826574,0.496031746031746,0
503086,DDD,7,0.13415383,0.27414000159958335,0.6325358851674641,0
503086,DDD,10,0.05555879,0.10576456766704934,0.8607649129483399,0
503086,DDD,11,0.09380552,0.5047097079455852,0.2213541666666666,0
503086,DDD,14,0.019029316,0.3604226220787255,0.4119818405532691,0
503086,DDD,15,0.024183163,0.25122694093652376,0.597410541339586,0
503086,DDD,16,0.09433189,0.13025747429061174,0.8457921388955871,0
503100,DDD,4,0.031845137,0.41846532150621646,0.3237878900722425,1
503100,DDD,5,0.016996618,0.5485403215115291,0.0970972097209721,1
503100,DDD,6,0.009755916,0.5399142711467686,0.1066468253968253,1
503100,DDD,7,1.1313217,0.8018109819820622,0.4178628389154705,1
503100,DDD,10,0.010326596,0.4863968359872727,0.196223004471506,1
503100,DDD,11,0.016620386,0.538288779463619,0.1139322916666666,1
503120,DDD,3,1.2404671,0.30232855278311666,1.3230971164495002,0
503120,DDD,4,0.060112968,-0.16924445229711713,1.3221494004617562,0
503120,DDD,5,0.041300148,-0.12517661093076152,1.236161116111611,0
503120,DDD,6,0.021510156,0.06644136430843489,0.9036044973544972,0
503120,DDD,7,1.2452735,0.3402146634302642,1.263157894736842,0
503120,DDD,10,0.01716437,0.12237331170919052,0.8074873941585006,0
503120,DDD,11,0.09079933,0.23788223266601563,0.6640625,0
503120,DDD,12,0.07073074,-0.3111150454298116,1.5656789031402034,0
503120,DDD,13,0.0041406187,0.5125300339434875,0.1485436893203883,0
503120,DDD,14,0.025716098,0.3194382912191714,0.4847469133183418,0
503120,DDD,15,0.011288626,0.39848017671958896,0.343392122880348,0
503120,DDD,16,1.2675949,0.2888561790639703,1.3636363636363638,0
503154,FFF,3,0.0508558,0.49253045926308586,0.2130197682344921,0
503154,FFF,6,0.027257752,0.4125826404143017,0.3305341001146963,0
503154,FFF,7,0.045465168,0.43549788689032815,0.3044803021199897,0
503154,FFF,10,0.024752673,0.4167391361392656,0.3219365549423431,0
503154,FFF,11,0.16447307,-0.1298629437451778,1.3260869565217392,0
503154,FFF,12,0.09982422,0.11984708601504059,0.8668043366029943,0
503154,FFF,13,0.0018783644,0.45752406438070875,0.2387121356448847,0
503154,FFF,16,0.008128931,0.5334148271015963,0.1163945754513259,0
503159,BBB,3,0.014466001,0.14718057389119715,0.7643430439952438,1
503159,BBB,4,0.09710178,0.31677400474394973,0.536777843954735,1
503159,BBB,5,0.06899876,0.4589338370510887,0.2811094452773613,1
503170,DDD,3,0.2624539,0.031223377518483142,1.1229303107781077,0
503170,DDD,4,0.04067641,0.27665635469551525,0.5660236836225516,0
503170,DDD,5,0.018291304,0.18236152633503216,0.7082583258325832,0
503170,DDD,6,0.027991064,-0.05745436753486351,1.1144179894179893,0
503170,DDD,7,0.24799207,-0.10558786009344753,1.3413078149920254,0
503170,DDD,10,0.08634471,-0.3567664624880191,1.6521739130434785,0
503170,DDD,11,0.18101214,0.022014228999614714,1.083984375,0
503170,DDD,12,0.050043296,0.37587755725993777,0.4068996019460416,0
503170,DDD,13,0.0055503673,0.5014434480273788,0.1679611650485437,0
503170,DDD,14,0.017869167,0.434802637510321,0.2872417158131443,0
503170,DDD,15,0.030456135,0.09969392363760585,0.8541475515682877,0
503170,DDD,16,0.41185394,-0.2170766061002557,1.6363636363636362,0
503183,FFF,3,0.09105122,0.2905250772126421,0.57649235563346,0
503183,FFF,4,0.009691628,0.42409418673963134,0.2996374407199391,0
503183,FFF,5,0.032960303,0.2895816373378501,0.5393374741200828,0
503183,FFF,6,0.003381449,0.32598502993358386,0.4589459162475837,0
503183,FFF,7,0.021643342,0.4045718509420105,0.3401424770405974,0
503183,FFF,10,0.02416977,0.24165067806629825,0.6133620496253422,0
503183,FFF,11,0.005973568,0.4502744278636019,0.2535249990181061,0
503183,FFF,12,0.049104974,0.24127337858753994,0.6306143520908621,0
503183,FFF,13,0.031237088,0.19841596290513883,0.6901314536102114,0
503183,FFF,14,0.0058360645,0.4650762868501862,0.2287635651235994,0
503183,FFF,15,0.0071785906,0.5240600667907122,0.1313522825150732,0
503183,FFF,16,0.031795938,0.30473703252425277,0.5133022371944373,0
503201,GGG,7,0.06971852,-0.15961259230971336,1.3125,0
503322,BBB,3,0.050046273,-0.09371514175835806,1.189556084026952,0
503322,BBB,4,0.02577896,0.3052192671330975,0.508487194758785,0
503322,BBB,5,0.023921132,0.22111268072113993,0.6474262868565718,0
503322,BBB,6,0.047503386,0.09039295976504881,0.8810139927161204,0
503322,BBB,7,0.05720978,0.3689415831949648,0.4232372155890966,0
503322,BBB,11,0.034524303,0.44062151486820367,0.2886470101956462,0
503322,BBB,12,0.011153772,0.32610183588710895,0.4639327880380473,0
503322,BBB,13,0.026902243,0.2580799749853139,0.5878015379753503,0
503322,BBB,14,0.023571167,0.06704287027111537,0.9039759939984996,0
503322,BBB,15,0.003400289,0.4892729245183959,0.1868119851279434,0
503322,BBB,16,0.02027897,0.31815191886546507,0.4832661147668577,0
503352,FFF,3,0.029632,0.20256270350811648,0.682150160677768,0
503352,FFF,4,0.021884885,0.059525202187141454,0.9153812537429388,0
503352,FFF,5,0.017263463,0.13669081725241145,0.7836909467344251,0
503352,FFF,6,0.03645057,0.11966937779917712,0.8248514160590967,0
503352,FFF,7,0.042921394,0.12309937866008332,0.8234486310187967,0
503352,FFF,10,0.015159585,0.14193676424060184,0.7735451159868982,0
503352,FFF,11,0.013571754,0.29884215751286464,0.5109775735438513,0
503352,FFF,12,0.011115328,0.35083229581430697,0.4226897263810015,0
503352,FFF,13,0.029239004,0.1508649675708543,0.768051057344256,0
503352,FFF,14,0.043210242,0.019119928887404568,0.996940280437606,0
503352,FFF,15,0.013846143,0.3669901841069383,0.3975804557199905,0
503353,BBB,3,0.00503197,0.4342066049699281,0.2796769718588981,1
503353,BBB,4,0.0041048178,0.5090272755922468,0.154357752630534,1
503353,BBB,5,0.016638597,0.5379897721023809,0.1144427786106946,1
503353,BBB,6,0.0064647007,0.4512776571087906,0.2521803718612229,1
503368,DDD,3,0.09106996,0.27957322986427446,0.5947579266875402,0
503368,DDD,4,0.013504951,0.26567605522327986,0.5662098756237433,0
503368,DDD,5,0.0044356766,0.41842593583607385,0.3055805580558056,0
503368,DDD,6,0.010834641,0.17129814222987208,0.7217261904761905,0
503368,DDD,7,0.12541977,0.10337364865618467,0.9113237639553428,0
503368,DDD,10,0.013236297,0.1995766995836646,0.6761963657121111,0
503368,DDD,11,0.09181041,0.2168022900819778,0.6998697916666667,0
503368,DDD,12,0.006494766,0.49866159502727836,0.1732271856110865,0
503368,DDD,13,0.0059078755,0.48411072305638736,0.1970873786407767,0
503368,DDD,14,0.004300444,0.5093106566108287,0.1540158683015825,0
503368,DDD,15,0.0062925788,0.41727898481389025,0.3087300778196894,0
503368,DDD,16,1.1399997,0.8832485242869614,0.2879189775741499,0
503390,BBB,3,0.008349684,0.4391008724377676,0.2737316686484344,0
503390,BBB,4,0.005910573,0.46865368718877676,0.2228509033154656,0
503390,BBB,6,0.108942,0.3199712826443548,0.5393425340233851,0
503390,BBB,7,0.02876855,0.5190879569574184,0.1540324397386799,0
503390,BBB,11,0.024836639,0.4524532555560146,0.262468999724442,0
503390,BBB,12,1.1210515,0.7700609411813067,0.4639327880380473,0
503390,BBB,13,0.016598389,0.5349812914914229,0.1194301063941851,0
503390,BBB,16,0.07188612,0.4325116126022156,0.3270713931932357,0
503400,CCC,3,0.0072636604,0.5284823873424186,0.1240384615384615,1
503400,CCC,7,0.004515196,0.48421249559099344,0.1959893048128342,1
503457,CCC,3,0.20286918,-0.09885232925415041,1.3,0
503457,CCC,4,0.006164698,0.20263033609048792,0.6663925720354953,0
503457,CCC,5,0.010967407,0.5069804790665737,0.1623441396508728,0
503457,CCC,6,0.014944502,0.26343457517651964,0.5709053764512432,0
503457,CCC,7,0.040076885,0.19506818804909834,0.7016042780748664,0
503457,CCC,10,0.03207036,-0.13169168874053652,1.240866388308977,0
503457,CCC,11,0.016862126,0.5187513269495179,0.146655872462324,0
503457,CCC,12,0.020283043,0.4299440592357642,0.2969485971738685,0
503457,CCC,14,0.14542896,-0.1293284185230732,1.3125,0
503457,CCC,15,0.10924792,0.44230282338122034,0.3356605800214822,0
503457,CCC,16,0.14023747,-0.26999197106646466,1.5434782608695654,0
503469,CCC,3,0.0040077385,0.444103095442988,0.2625,0
503469,CCC,4,0.036076523,0.12861500669482123,0.809692671394799,0
503469,CCC,5,0.005920873,0.45618381069575964,0.2436408977556109,0
503469,CCC,7,0.016596965,0.5349275563433169,0.1195187165775401,0
503469,CCC,10,0.017883357,0.5133641988935341,0.1563152400835073,0
503469,CCC,11,0.016862126,0.5187513269495179,0.146655872462324,0
503469,CCC,12,0.016731104,0.5219084973494706,0.141306573827565,0
503469,CCC,13,0.023466287,0.4193718309570295,0.3166911404796867,0
503469,CCC,14,0.17560455,-0.11725817620754242,1.3125,0
503469,CCC,15,0.004248156,0.5130148185021463,0.1478074067155466,0
503469,CCC,16,0.00496434,0.5253325123796343,0.1277553726313463,0
503477,FFF,3,0.006576057,0.5471235575003148,0.0925114422046937,0
503477,FFF,4,0.0055332533,0.2671696809565381,0.5584060340223038,0
503477,FFF,5,0.027770039,0.4848798959575413,0.2103801995106343,0
503477,FFF,6,0.02285383,0.5554588165657323,0.0894711935641698,0
503477,FFF,7,0.004932122,0.2686023226472201,0.5556175435584929,0
503477,FFF,10,0.0065622143,0.5277830498296741,0.1247363934132005,0
503477,FFF,12,0.008348105,0.4476861701968377,0.2594217862674238,0
503477,FFF,13,0.022776853,0.23944032790519368,0.6161173556867975,0
503477,FFF,14,0.017257467,0.5523893500079705,0.0908560611063417,0
503477,FFF,15,0.022695387,0.40647068522237845,0.3376791167488841,0
503477,FFF,16,0.09999755,0.4666380450088964,0.288934957242809,0
503491,BBB,3,0.013803264,0.14505757218632093,0.767439556084027,0
503491,BBB,4,0.013220053,0.13893900390114228,0.7772483621203098,0
503491,BBB,5,0.071790114,0.3879364361682127,0.4012993503248376,0
503491,BBB,6,0.03024604,0.1709684560077544,0.7352165995783018,0
503491,BBB,7,0.07282399,0.37434248034952455,0.4246451903581888,0
503491,BBB,11,0.020247336,0.3193141455789549,0.4813079819968769,0
503491,BBB,12,0.05440219,0.12422210820742542,0.8292312816906622,0
503491,BBB,13,0.04965731,0.44739373781118197,0.2874486463710102,0
503491,BBB,14,0.01338529,0.4195359225262716,0.3096969894647575,0
503491,BBB,15,0.032504436,0.37942300356945996,0.3892979514471094,0
503491,BBB,16,0.0059171435,0.49081941521370703,0.1859124035944244,0
503497,DDD,3,0.10271199,0.19665706269650338,0.7407128891562641,0
503497,DDD,4,0.02945644,-0.16497321424123096,1.2945929842853952,0
503497,DDD,5,0.014730695,0.1612253114642302,0.7411116111611161,0
503497,DDD,6,0.030270131,0.22917154514422963,0.6382275132275133,0
503497,DDD,7,0.060120683,0.5042396619427574,0.1996810207336523,0
503497,DDD,10,0.017810976,0.3847858879319319,0.3705641708686138,0
503497,DDD,11,0.3149693,0.0873158484697342,1.064453125,0
503497,DDD,12,0.02440208,0.34870377801332336,0.4350950906678461,0
503497,DDD,13,0.0068730614,0.4961472829114827,0.1776699029126213,0
503497,DDD,14,0.013598659,0.2596038319872691,0.5763927192498621,0
503497,DDD,15,0.014645355,0.28380696443885106,0.5367519624834336,0
503497,DDD,16,0.06960829,0.5096373850179237,0.1970098866650591,0
503509,BBB,3,0.020148654,0.10122236290904518,0.8447284978200555,0
503509,BBB,4,0.016639559,0.5380137746007653,0.1144034147309906,0
503509,BBB,5,0.051617302,0.011501493141323227,1.0152423788105946,0
503509,BBB,6,0.048048593,-0.020516042546928577,1.0662258002683531,0
503509,BBB,7,0.14684053,-0.03956295392734281,1.163831944131561,0
503509,BBB,10,0.06260808,0.012266178911423165,1.0212950890916992,0
503509,BBB,11,0.0045928876,0.51241858247366,0.1490309543492238,0
503509,BBB,12,0.06108225,0.26379779266577696,0.6010585143787706,0
503509,BBB,13,0.013986773,0.43794486216656664,0.2794164120931212,0
503509,BBB,14,0.052023724,-0.0460420052489066,1.1114191591376106,0
503509,BBB,15,0.019340891,0.3224334476639832,0.4755048479988336,0
503509,BBB,16,0.04564221,0.06954111246986391,0.9145262859973112,0
503516,BBB,5,0.00731308,0.45524907013376253,0.2461269365317341,0
503516,BBB,6,0.019707935,0.2917532145979162,0.5268832662449684,0
503516,BBB,7,0.030598758,0.19981553431174007,0.6873732822707818,0
503516,BBB,10,0.036641154,0.3478159576466631,0.4447341735477329,0
503516,BBB,12,0.0044140248,0.5149378220986975,0.1447129797549872,0
503516,BBB,13,0.030098826,0.3261973305755553,0.476403665859054,0
503516,BBB,14,0.05283792,0.3739646798758249,0.4119508137904041,0
503516,BBB,15,0.00758878,0.4862461266202062,0.1946489757235547,0
503516,BBB,16,0.021682493,0.08670313957579649,0.8699497629661077,0
503544,FFF,3,0.011033619,0.33929513054291777,0.4418638621092609,0
503544,FFF,4,0.011339697,0.3477662174510856,0.4279494359289772,0
503544,FFF,5,0.016538545,0.20334043259143972,0.6721249764728026,0
503544,FFF,6,0.056938928,-0.02764912562481072,1.0840411623635475,0
503544,FFF,7,0.01449402,0.18289828587759227,0.7048322032443568,0
503544,FFF,10,0.039539967,0.34713917921309406,0.4477946785121371,0
503544,FFF,11,0.026261393,0.13029953830962043,0.8003416990691645,0
503544,FFF,12,0.176375,0.011618665038431522,1.098218895198761,0
503544,FFF,13,0.027136354,0.18814545387885132,0.7045151457420462,0
503544,FFF,14,0.031180738,0.4432191749487323,0.2820885337559708,0
503544,FFF,15,0.004867263,0.459123320594551,0.2380393078067496,0
503544,FFF,16,0.0057046236,0.3575293229440945,0.4079208776021422,0
503610,CCC,3,0.008000465,0.5316617246452146,0.1192307692307692,0
503610,CCC,4,0.011109608,0.385048222045075,0.3656593688971117,0
503610,CCC,5,0.01665832,0.5354413824338475,0.1187032418952618,0
503610,CCC,14,0.0061515067,0.5220821759724574,0.1339640444974175,0
503610,CCC,15,0.02562765,0.3819551651111663,0.3804931583617428,0
503663,BBB,3,0.016695108,0.5406108614727279,0.1101119698771304,1
503663,GGG,3,0.028101314,0.16277741134838491,0.7474385245901639,0
503663,GGG,5,0.033110984,0.34657772661497194,0.4444444444444444,0
503663,GGG,6,0.045845218,0.42266279549669056,0.32612548741581,0
503663,GGG,11,0.022497775,0.4301580473502121,0.2980684380821649,0
503663,GGG,12,0.04575102,0.09979631811957974,0.8641734839631217,0
503663,GGG,13,0.022670425,0.24478245627667225,0.6071428571428571,0
503663,GGG,14,0.032318145,0.39538161944197475,0.3625760649087221,0
503663,GGG,16,0.0164449,0.36178629308318094,0.4079861111111111,0
503668,FFF,3,0.011560688,0.5438588645663184,0.1012756840977699,0
503668,FFF,4,0.006179357,0.4891395965354056,0.1888869106388488,0
503668,FFF,5,0.017451903,0.5552868032042844,0.0861565970261622,0
503668,FFF,6,0.014411814,0.20457605409083807,0.6686477858787105,0
503668,FFF,7,0.0073915347,0.5490642441446081,0.0898206162561153,0
503668,FFF,10,0.009957467,0.5382944688190796,0.1094808632835285,0
503668,FFF,11,0.008819361,0.28339106481269594,0.5335611327127765,0
503668,FFF,13,0.010337387,0.2865316018650255,0.5293389216993714,0
503668,FFF,14,0.017257467,0.5523893500079705,0.0908560611063417,0
503684,FFF,6,0.0066637136,0.4953000532112471,0.1789423871283396,0
503684,FFF,3,0.011023042,0.5344413523636258,0.1166131074106534,1
503684,FFF,6,0.058670104,0.40240882477574064,0.3684320283612855,1
503684,FFF,7,0.007193184,0.542702181330065,0.100291820444597,1
503710,CCC,4,0.1707511,0.6071944690707017,0.1018432863946277,0
503710,CCC,6,0.034480385,0.25779534337714605,0.5933280183367382,0
503710,CCC,10,0.017254455,0.4379560617555034,0.2815762004175365,0
503710,CCC,11,0.028680949,0.09864388308929195,0.854714161165774,0
503710,CCC,12,0.005207648,0.5056259631199777,0.1607618267458529,0
503710,CCC,14,0.016694717,0.5406022015971235,0.1101261422328168,0
503710,CCC,15,0.0046854704,0.5200547327230758,0.1363657591182926,0
503710,CCC,16,0.010504235,0.4932409735238188,0.1849345340036462,0
503731,DDD,3,0.12182488,0.42026087300065434,0.3807817990401838,0
503731,DDD,4,0.0056263893,0.537567454455917,0.107805168689953,0
503731,DDD,5,0.03615291,0.4336780860548978,0.3013051305130513,0
503731,DDD,7,0.004616424,0.5310331724610838,0.1180223285486443,0
503764,FFF,3,0.015414647,0.32132799729882794,0.4747297692082968,0
503764,FFF,4,0.009490372,0.2612261862013241,0.5709499376851237,0
503764,FFF,5,0.012096047,0.24981300977360033,0.5917090156220591,0
503764,FFF,6,0.106094755,0.12541391359291526,0.8617066499835575,0
503764,FFF,7,0.013519164,0.36313661616087745,0.4037850828255085,0
503764,FFF,10,0.043643974,0.4174306679833447,0.3333782025395971,0
503764,FFF,11,0.047442283,0.117091677521406,0.8364753937394447,0
503764,FFF,12,0.22809166,-0.2549171803089288,1.5769230769230769,0
503764,FFF,13,0.12777235,0.1534712924447587,0.8293960754429415,0
503764,FFF,14,0.029451398,0.2299209539872444,0.6364326751634418,0
503764,FFF,15,0.067236654,0.28052397894924425,0.5772844726333097,0
503764,FFF,16,0.12368677,0.4827216639056759,0.2779217413837782,0
503779,CCC,3,0.11762067,-0.3729517330229282,1.7,0
503779,CCC,4,0.049498267,-0.15761872158564919,1.2956967142906088,0
503779,CCC,5,0.07066261,0.017491976761461282,1.0179551122194512,0
503779,CCC,6,0.17669995,-0.37612852565151594,1.74468085106383,0
503779,CCC,7,0.046116695,0.11406165155776367,0.8406417112299465,0
503779,CCC,10,0.07612135,0.04266148467775679,0.9796450939457202,0
503779,CCC,11,0.02810882,0.28505097668746027,0.5436542533316726,0
503779,CCC,12,0.052681796,-0.2172438893960791,1.397194347737047,0
503779,CCC,13,0.04341111,0.1160428583080417,0.8355359765051394,0
503779,CCC,14,0.027728444,0.39498589486860547,0.3601758045292014,0
503779,CCC,15,0.021031333,0.14782784189717493,0.7676411525708682,0
503779,CCC,16,0.046278052,0.19712566200389187,0.7023092646815094,0
503783,DDD,3,0.02796156,0.27020375235809063,0.5683014533969565,0
503783,DDD,4,0.020011064,0.2649270446291589,0.5717956356594921,0
503783,DDD,5,0.04487215,0.33064012942948023,0.4788478847884788,0
503783,DDD,6,0.012901929,0.14285918447440338,0.7705026455026456,0
503783,DDD,7,0.03752775,0.4171163641877081,0.3298245614035087,0
503783,DDD,10,0.007998097,0.49202998753520294,0.1852820854343069,0
503783,DDD,11,0.011325552,0.3564833457581699,0.4134114583333333,0
503783,DDD,12,0.050898332,0.43183655607250876,0.3142046292201091,0
503783,DDD,13,0.0045555886,0.5243465072566246,0.129126213592233,0
503783,DDD,14,0.0044257394,0.5218347872778716,0.1332258475115617,0
503783,DDD,15,0.0042246054,0.49087324520087944,0.1846943283379209,0
503783,DDD,16,0.008115223,0.4702825010747319,0.2216059802266698,0
503804,BBB,3,0.014971014,0.23470422005830122,0.6188069758224336,0
503804,BBB,4,0.013186266,0.1870195926467157,0.6970915227317849,0
503804,BBB,5,0.031423442,0.30312409983749605,0.5157421289355322,0
503804,BBB,6,0.012958642,0.4437400986793943,0.2690722637531148,0
503804,BBB,7,0.019038796,0.2798389925115611,0.5462942104077495,0
503804,BBB,10,0.03852289,0.19037656215598714,0.7083876575401999,0
503804,BBB,12,0.016589593,0.528912753501033,0.1295384729264591,0
503804,BBB,13,1.188814,0.9725813428707397,0.1715737912145791,0
503804,BBB,14,0.016585754,0.5284517128461018,0.1303043152092371,0
503804,BBB,15,0.027534025,0.462074337852837,0.2482321207261063,0
503804,BBB,16,0.022091899,0.4616280996040414,0.2453477676360291,0
503838,DDD,3,0.047033712,-0.09075323015257983,1.1826111923870986,0
503838,DDD,4,0.026027579,-0.004469433191026528,1.024800774558725,0
503838,DDD,5,0.028536353,-0.15026412600388153,1.2694644464446443,0
503838,DDD,6,0.009929313,0.25922966174456097,0.5745701058201058,0
503838,DDD,7,0.035850484,0.21108660542544277,0.6720893141945774,0
503838,DDD,10,0.032627944,0.40341365477964236,0.3493958709922937,0
503838,DDD,11,0.026351087,0.23554043509066103,0.625,0
503838,DDD,12,0.035455536,0.17588057818112848,0.7305027274067522,0
503838,DDD,13,0.028045997,0.13646111725603494,0.7912621359223301,0
503838,DDD,14,0.02119345,0.25016773647531404,0.5971827400398828,0
503838,DDD,16,0.013631312,0.2150257103058885,0.6507113576079093,0
503872,CCC,4,0.03926047,0.5573734247997083,0.0972179394936101,1
503872,CCC,5,0.01689185,0.17224302444583792,0.7241895261845387,1
503872,CCC,10,0.0051908907,0.5082872123888155,0.1563152400835073,1
503872,CCC,14,0.0071013873,0.5260378136814053,0.1280045689312673,1
503872,EEE,4,0.095978014,0.571541018062305,0.1114169805853375,0
503872,EEE,5,0.049417797,0.38801048893950224,0.3862610494639834,0
503872,EEE,6,0.08918058,0.1602607307813681,0.7923525028788188,0
503872,EEE,10,0.009046706,0.4876280993797804,0.193317638536762,0
503872,EEE,11,0.08003305,-0.19345261965941937,1.375776397515528,0
503872,EEE,14,0.0034687952,0.48875633372430943,0.1877186406796601,0
503878,BBB,3,0.022245146,0.3357856926755198,0.4551872770511296,1
503878,BBB,4,0.012393166,0.34081194201959136,0.4402422076632916,1
503878,BBB,5,0.025085937,0.47270304055987805,0.2288855572213893,1
503878,BBB,6,0.055471182,0.10371521299832372,0.8641221008242285,1
503878,BBB,7,0.07218453,0.34384340201488794,0.4750506870916873,1
503878,BBB,10,0.043099307,0.027061539956055647,0.983630305664204,1
503878,BBB,11,0.004760674,0.4915432886938832,0.1839349683108294,1
503878,BBB,12,0.06038106,0.340907300384699,0.4720752063362819,1
503878,BBB,13,0.017274732,0.5213468464390447,0.1426050774254714,1
503878,BBB,14,0.05159328,0.35663653009960355,0.4400013046739945,1
503878,BBB,15,0.06676536,0.4032972355601808,0.3723481810891594,1
503878,BBB,16,0.09596352,0.38408695942665133,0.4238307507252529,1
503878,BBB,13,2.517806,1.3595189001089802,0.412672495523017,0
503878,BBB,16,0.05226799,0.3531296552244492,0.4462959032052643,0
503889,AAA,3,0.057682212,0.1300545906955691,0.821697157756373,0
503889,AAA,4,0.06264899,0.07071176961712208,0.923913043478261,0
503889,AAA,5,0.06069599,0.125949022442088,0.8305489571641129,0
503889,AAA,6,0.03157278,0.17441543311485044,0.7303561334087055,0
503889,AAA,7,0.019387314,0.4253865378440739,0.3039473129906056,0
503889,AAA,10,0.06217957,0.20803334006201157,0.6947308132875143,0
503889,AAA,12,0.016584387,0.53379495857658,0.1213979937384192,0
503889,AAA,13,0.091691606,0.07200650266475155,0.941116898148148,0
503889,AAA,14,0.06468128,0.03659000505334795,0.9821375112264246,0
503889,AAA,15,0.024179947,0.14825446534817147,0.7690291888405096,0
503889,AAA,16,0.059422147,0.2659746156099321,0.5963237389569678,0
503926,DDD,3,0.047595806,0.2997148433638599,0.5322057999152299,0
503926,DDD,4,0.01719161,0.5519127649953225,0.0916064645862813,0
503926,DDD,5,0.0037165042,0.5135253055276212,0.1466021602160216,0
503926,DDD,6,0.016107963,0.05535191542483746,0.9184854497354498,0
503926,DDD,7,0.07774669,0.4349264280416036,0.3269537480063795,0
503926,DDD,10,0.049738538,-0.13988005756054525,1.2662924555227857,0
503926,DDD,11,1.1277071,0.6350672304630279,0.693359375,0
503926,DDD,12,0.00836223,0.37855497609213495,0.3746498599439776,0
503926,DDD,13,0.030901253,0.4067294331419381,0.3427184466019417,0
503926,DDD,14,0.015850294,0.12329034889536533,0.8050829479400907,0
503926,DDD,15,0.018589038,0.3338093540436406,0.4560437693274883,0
503926,DDD,16,0.06016379,0.28652030161916775,0.562575355678804,0
504013,BBB,6,0.024149183,0.525559615582986,0.140166762507188,0
504013,BBB,12,0.016589593,0.528912753501033,0.1295384729264591,0
504013,BBB,13,0.021725243,0.4779358574029627,0.2179237332771516,0
504014,BBB,3,1.2438818,0.24755272269248957,1.4166666666666667,0
504014,BBB,4,0.30996028,-0.26732023449047765,1.6521739130434785,0
504014,BBB,5,0.18880527,-0.05491267274255343,1.2173913043478262,0
504021,BBB,5,0.016638597,0.5379897721023809,0.1144427786106946,1
504021,BBB,6,0.013985603,0.487710400144749,0.1964730688134943,1
504021,BBB,12,1.1357086,0.8627515611036961,0.31921980828306,1
504021,BBB,16,0.028252369,0.47300759154177985,0.2304889266256279,1
504022,BBB,6,0.031807102,0.4982173785542648,0.1908424381828637,0
504022,BBB,13,0.0070629898,0.40736538340767964,0.3257663541556936,0
504028,BBB,3,0.026080541,0.2445731200249013,0.6097651605231866,0
504028,BBB,4,0.017977986,0.07577368426416782,0.8856958507047847,0
504028,BBB,5,0.008222827,0.46910622220345377,0.2236381809095452,0
504028,BBB,6,0.09080168,-0.16557697088400328,1.3364960705386235,0
504028,BBB,7,0.16941461,-0.12075634283387307,1.3142036494706015,0
504028,BBB,10,0.022939745,0.2632393491808576,0.5765609155439664,0
504028,BBB,11,0.04060822,0.18568390554341196,0.7175989712501148,0
504028,BBB,12,0.08586462,0.027550628443382852,1.011325363632999,0
